name_with_owner,stargazers,created_at,releases_count,n_classes,cbo_mean,dit_mean,lcom_mean,loc,comment_lines
zendesk/maxwell,4244,2015-02-09T22:06:13Z,214,312,6.108974358974359,1.6217948717948718,32.13782051282051,17755.0,
zfdang/Android-Touch-Helper,5296,2020-10-16T00:58:41Z,113,55,4.127272727272727,1.1818181818181819,1.9454545454545455,2257.0,
zfile-dev/zfile,10725,2019-08-19T13:57:56Z,67,435,7.091954022988506,1.4827586206896552,9.797701149425288,13242.0,
zhanghai/Douya,4553,2016-02-01T13:44:19Z,11,1244,5.503215434083601,1.585209003215434,28.39790996784566,44643.0,
zhanglei-workspace/shopping-management-system,5192,2015-11-16T12:53:21Z,0,97,3.5670103092783507,1.3608247422680413,76.48453608247422,5299.0,
zhihu/Matisse,12560,2017-04-13T01:31:05Z,15,76,6.657894736842105,1.394736842105263,8.078947368421053,3418.0,
zhisheng17/flink-learning,15052,2019-01-01T07:38:28Z,0,661,4.38124054462935,1.1437216338880485,3.022692889561271,15829.0,
zhkl0228/unidbg,4894,2019-02-26T09:32:15Z,16,1714,5.284714119019837,1.5385064177362895,28.76779463243874,94224.0,
zhongyi-tong/WeChatLuckyMoney,7243,2015-09-30T16:11:20Z,20,21,5.380952380952381,1.380952380952381,8.80952380952381,931.0,
zhpanvip/BannerViewPager,3779,2017-03-28T09:11:11Z,59,73,5.410958904109589,1.4109589041095891,47.821917808219176,3154.0,
zlt2000/microservices-platform,4745,2019-03-07T07:13:37Z,30,351,6.356125356125356,1.2507122507122508,6.435897435897436,7665.0,
zo0r/react-native-push-notification,6792,2015-12-14T19:53:36Z,35,29,6.310344827586207,1.2413793103448276,15.482758620689655,1884.0,
zongzibinbin/MallChat,4635,2023-03-16T15:04:35Z,0,444,6.231981981981982,1.2027027027027026,4.4391891891891895,9260.0,
zouzg/mybatis-generator-gui,6705,2016-05-08T22:39:39Z,16,39,7.17948717948718,1.4871794871794872,69.94871794871794,3047.0,
zq2599/blog_demos,4761,2017-04-09T04:51:56Z,0,1873,4.05552589428724,1.214628937533369,14.714895888948211,52989.0,
zxing/zxing,33912,2011-10-12T14:07:27Z,32,599,5.036727879799666,1.7128547579298832,22.81135225375626,40219.0,
zzhoujay/RichText,3967,2015-07-21T09:36:01Z,0,132,4.2727272727272725,1.446969696969697,10.545454545454545,5185.0,
